name	race	background	date	class	justClass	subclass	level	feats	HP	AC	Str	Dex	Con	Int	Wis	Cha	alignment	skills	weapons	spells	day	processedAlignment	good	lawful	processedRace	processedSpells	processedWeapons	levelGroup	alias
3b3698	Dragonborn	Acolyte	2019-01-04T23:22:51Z	Warlock 3|Bard 3	Warlock|Bard	The Celestial|College of Glamour	6		42	13	10	14	13	10	12	16	Chaotic good	Religion|Insight|Deception|Intimidation|Performance	Dagger|Dagger	Light*0|Sacred Flame*0|Mage Hand*0|Eldritch Blast*0|Vicious Mockery*0|True Strike*0|Sleep*1|Tasha's Hideous Laughter*1|Witch Bolt*1|Detect Magic*1|Disguise Self*1|Cure Wounds*1|Thunderwave*1|Guiding Bolt*1|Charm Person*1|Shadow Blade*2|Flaming Sphere*2|Lesser Restoration*2	01 04 19	CG	G	C	Dragonborn	Light*0|Sacred Flame*0|Mage Hand*0|Eldritch Blast*0|Vicious Mockery*0|True Strike*0|Sleep*1|Tasha’s Hideous Laughter*1|Witch Bolt*1|Detect Magic*1|Disguise Self*1|Cure Wounds*1|Thunderwave*1|Guiding Bolt*1|Charm Person*1|Shadow Blade*2|Flaming Sphere*2|Lesser Restoration*2	Dagger	4-7	awesome_khayyam
4f1c20	Human	Mercenary Veteran	2018-10-07T19:36:01Z	Fighter 5|Barbarian 1	Fighter|Barbarian	Battle Master|	6	Charger|Healer	55	18	14	10	14	15	10	12		Athletics|History|Insight|Intimidation|Persuasion	Skyforged Steel Greatsword|Warhammer|Handaxe		10 07 18		NA	NA	Human		Greatsword|Warhammer|Handaxe	4-7	flamboyant_jepsen
ed244c	Goblin	Inheritor	2018-08-11T20:13:49Z	Barbarian 5|Fighter 1	Barbarian|Fighter	Path of the Berserker|	6	Polearm Master	64	15	15	15	13	14	8	10		Athletics|Religion|Animal Handling|Survival	Pike|Handaxe|Javelin		08 11 18		NA	NA	Goblin		Pike|Handaxe|Javelin	4-7	sharp_hoover
123d15	Serpentblood	Soldier	2018-05-02T17:02:24Z	Sorcerer 3|Fighter 2|Barbarian 1	Sorcerer|Fighter|Barbarian	Wild Magic||	6		43	11	14	10	12	17	8	16	chaotic good	Athletics|Arcana|Intimidation|Persuasion	Crossbow, light|Dagger		05 02 18	CG	G	C	Yaun-Ti		Crossbow, Light|Dagger	4-7	affectionate_proskuriakova
3e3dd5	Half-Orc	Urban Bounty Hunter	2018-05-19T15:45:28Z	Barbarian 1|Ranger 5	Barbarian|Ranger	|Gloom Stalker	6	Orcish Fury	76	17	18	16	18	7	14	12		Athletics|Stealth|Nature|Insight|Perception|Survival|Intimidation	Handaxe|Longbow|Greatsword|Quarterstaff|Battleaxe	Hunters Mark*1|Disguise Self*1|Zephyr Strike*1|Goodberry*1|Longstrider*1|Rope Trick*2|Pass Without Trace*2|Silence*2	05 19 18		NA	NA	Half-Orc	Hunter’s Mark*1|Disguise Self*1|Zephyr Strike*1|Goodberry*1|Longstrider*1|Rope Trick*2|Pass Without Trace*2|Silence*2	Handaxe|Longbow|Greatsword|Quarterstaff|Battleaxe	4-7	jovial_tharp
e2c0de	Minotaur	Soldier	2018-12-31T22:47:26Z	Barbarian 3|Fighter 2	Barbarian|Fighter	Path of the Ancestral Guardian|	5		67	17	19	14	17	8	10	10	Neutral	Athletics|Perception|Survival|Intimidation	Greataxe|Handaxe|Javelin|Morningstar		12 31 18	NN	N	N	Minotaur		Greataxe|Handaxe|Javelin|Morningstar	4-7	confident_cori
a555f7	Firbolg	Outlander	2018-08-14T04:24:31Z	Monk 3|Druid 2	Monk|Druid	Way of the Sun Soul|Circle of the Moon	5		33	16	12	16	13	10	17	8		Athletics|Acrobatics|Insight|Survival	Quarterstaff|Dart|Unarmed strike	Shillelagh*0|Primal Savagery*0|Goodberry*1|Create/Destroy Water*1|Purify Food And Drink*1	08 13 18		NA	NA	Firbolg	Shillelagh*0|Primal Savagery*0|Goodberry*1|Create or Destroy Water*1|Purify Food and Drink*1	Quarterstaff|Dart|Unarmed Strike	4-7	magical_hellman
3d8019	Human	Soldier	2018-11-01T08:41:42Z	Fighter 2|Warlock 3	Fighter|Warlock	|The Hexblade	5	Polearm Master	41	17	10	13	14	10	12	16	CG	Athletics|Acrobatics|Perception|Survival|Intimidation	Glaive	Eldritch Blast (A) 1d10*0|Mage Hand (A)*0|Shield (R) +5AC*1|Protection from Evil and Good*1|Misty Step (B)*2|Inivisibility*2	11 01 18	CG	G	C	Human	Eldritch Blast*0|Mage Hand*0|Shield*1|Protection from Evil and Good*1|Misty Step*2|Invisibility*2	Glaive	4-7	inspiring_leakey
77ae02	Ghastly Halfling	Hermit	2018-07-24T20:25:06Z	Ranger 4|Rogue 1	Ranger|Rogue	Hunter|	5	Sharpshooter	33	16	11	16	10	9	14	7		Acrobatics|Stealth|Investigation|Religion|Medicine|Perception	Shortsword|Longbow		07 24 18		NA	NA	Halfling		Shortsword|Longbow	4-7	quizzical_chatterjee
c42383	Half-Elf	Sage	2018-10-22T23:02:16Z	Sorcerer 2|Warlock 3	Sorcerer|Warlock	Draconic Bloodline|The Fiend	5		40	15	8	14	14	16	10	16		Arcana|History|Investigation|Nature|Religion|Persuasion	Crossbow, light|Dagger		10 22 18		NA	NA	Half-Elf		Crossbow, Light|Dagger	4-7	frosty_greider
03dced	Variant	Urban Bounty Hunter	2018-12-14T15:28:08Z	Paladin 2|Rogue 3	Paladin|Rogue	|Swashbuckler	5		41	19	8	16	14	12	10	16		Athletics|Acrobatics|Stealth|Investigation|Religion|Insight|Intimidation	Rapier|Scimitar|Whip|Longbow|Dagger|Dart	Booming Blade*0	12 14 18		NA	NA	Half-Elf	Booming Blade*0	Rapier|Scimitar|Whip|Longbow|Dagger|Dart	4-7	sweet_hypatia
b0c395	Variant	Criminal	2018-07-25T09:08:30Z	Bard 3|Warlock 2	Bard|Warlock	College of Lore|The Great Old One	5		28	14	8	16	10	14	12	16		Acrobatics|Sleight of Hand|Stealth|History|Investigation|Insight|Perception|Deception|Persuasion	Rapier|Dagger	Minor Illusion*0|Friends*0|Vicious Mockery*0|Eldritch Blast*0|Dissonant Whispers*1|Hex*1|Sleep*1|Charm Person*1|Healing Word*1|Tasha's Hideous Laughter*1|Phantasmal Force*2|Suggestion*2	07 25 18		NA	NA	Half-Elf	Minor Illusion*0|Friends*0|Vicious Mockery*0|Eldritch Blast*0|Dissonant Whispers*1|Hex*1|Sleep*1|Charm Person*1|Healing Word*1|Tasha’s Hideous Laughter*1|Phantasmal Force*2|Suggestion*2	Rapier|Dagger	4-7	gallant_wu
4a0374	Tabaxi	Urban Bounty Hunter	2018-08-10T19:41:23Z	Rogue 3|Warlock 2	Rogue|Warlock	Assassin|The Hexblade	5		44	19	15	20	15	16	14	18	LE	Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion	Falcatta|LONGBOW|Dagger	Eldritch Blast*0|Prestigitation *0|Shield*1|Wrathful Smite*1|Inflict Wounds*1|Arms Of Hadar*1|R Find Familiar*1	08 10 18	LE	E	L	Tabaxi	Eldritch Blast*0|Prestidigitation*0|Shield*1|Wrathful Smite*1|Inflict Wounds*1|Arms of Hadar*1|Find Familiar*1	Longbow|Dagger	4-7	gifted_brahmagupta
52e46a	Variant	urban bounty hunter	2018-12-31T12:43:28Z	Sorcerer 3|Warlock 2	Sorcerer|Warlock	Shadow Magic|The Hexblade	5		49	18	12	16	16	6	14	20		Stealth|Deception|Intimidation|Persuasion	Crossbow, light|Rapier|Dagger	Eldrich Blast*0|Friends*0|Prestidigitation*0|Minor Illusion*0|Mage Hand*0|Shape Water*0|Dancing Lights*0|Charm Person*1|Protection From GoodandEvil*1|Hex*1|Shield*1|Command*1|Disguise Self*1|Farie Fire 1/day*1|Darkness*2|Suggestion*2|Darkness 1/day*2	12 31 18		NA	NA	Half-Elf	Eldritch Blast*0|Friends*0|Prestidigitation*0|Minor Illusion*0|Mage Hand*0|Shape Water*0|Dancing Lights*0|Charm Person*1|Hex*1|Shield*1|Command*1|Disguise Self*1|Darkness*2|Suggestion*2|Darkness*2	Crossbow, Light|Rapier|Dagger	4-7	affectionate_galileo
e17f9d	Envoy	Hermit	2018-09-25T15:37:22Z	Druid 4|Cleric 1	Druid|Cleric	Circle of Spores|Life Domain	5		43	21	8	16	16	8	18	8		Religion|Animal Handling|Insight|Perception|Survival	Quarterstaff	Chill Touch*0|Bless*1|Cure Wounds*1|Gentle Repose*2|Ray of Enfeeblement*2	09 25 18		NA	NA		Chill Touch*0|Bless*1|Cure Wounds*1|Gentle Repose*2|Ray of Enfeeblement*2	Quarterstaff	4-7	mystifying_bhaskara
e50ad8	Half-Elf	Entertainer	2018-08-27T04:18:49Z	Bard 3|Warlock 2	Bard|Warlock	College of Glamour|The Archfey	5		38	15	8	16	14	10	12	16		Acrobatics|Stealth|Insight|Perception|Deception|Performance|Persuasion	Rapier|Dagger	Eldritch Blast*0|Minor Illusion*0|Vicious Mockery*0|Friends*0|Dissonant Whispers*1|Faerie Fire*1|Healing Word*1|Armour Of Agathys*1|Hex*1|Tasha's Hideous Laughter*1|Heat Metal*2|Phantasmal Force*2|Silence*2	08 26 18		NA	NA	Half-Elf	Eldritch Blast*0|Minor Illusion*0|Vicious Mockery*0|Friends*0|Dissonant Whispers*1|Faerie Fire*1|Healing Word*1|Armor of Agathys*1|Hex*1|Tasha’s Hideous Laughter*1|Heat Metal*2|Phantasmal Force*2|Silence*2	Rapier|Dagger	4-7	inspiring_edison
301db0	Forest Gnome	Charlatan	2018-06-15T00:21:44Z	Rogue 3|Wizard 2	Rogue|Wizard	Arcane Trickster|School of Illusion	5		31	14	8	16	13	16	10	12	N	Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception	Shortsword|Dagger +2|Crossbow, Light	Minor Illusion*0|Friends*0|Mage Hand*0|Dancing Lights*0|Poison Spray*0|Chromatic Orb*1|Color Spray*1|Disguise Self -k*1|Find Familiar - R*1|Silent Image*1|Unseen Servant - R*1|Mage Armor*1|Tensers Floating Disk - R*1|Shield -k*1|Charm Person -k*1|Illusory Script*1	06 14 18	NN	N	N	Gnome	Minor Illusion*0|Friends*0|Mage Hand*0|Dancing Lights*0|Poison Spray*0|Chromatic Orb*1|Color Spray*1|Disguise Self*1|Find Familiar*1|Silent Image*1|Unseen Servant*1|Mage Armor*1|Tenser’s Floating Disk*1|Shield*1|Charm Person*1|Illusory Script*1	Shortsword|Dagger|Crossbow, Light	4-7	elegant_albattani
b1cb6a	Forest Gnome	Inheritor	2018-07-24T23:47:33Z	Ranger 2|Rogue 3	Ranger|Rogue	|Assassin	5		36	13	9	15	12	14	15	11	Super Good	Athletics|Stealth|History|Nature|Survival|Deception	Tinee Stab (Short Sword)|Longbow		07 24 18		NA	NA	Gnome		Longbow	4-7	frosty_edison
2121a1	Goblin	Entertainer	2018-09-05T22:21:27Z	Bard 4|Warlock 1	Bard|Warlock	College of Whispers|The Hexblade	5		42	15	8	16	14	10	12	18	Neutral Evil	Acrobatics|Perception|Deception|Performance|Persuasion	Crossbow, light|Dagger|Crossbow, hand	Vicious Mockery (Wiz) (60ft)*0|Minor Illusion (Int) (30ft)*0|Prestidigitation*0|Toll The Dead (60ft)*0|Message (120ft)*0|Sleep (5d8) 90ft*1|Hideous Laughter(Wiz)©*1|Dissonant Whisp (Wiz) (60ft)*1|Faerie Fire (Dex)© (60ft)*1|Healing Word (60ft)*1|Shield ®*1|Charm Person (30ft)*1|Suggestion (Int)© (30ft)*2|Invisibility ©*2	09 05 18	NE	E	N	Goblin	Vicious Mockery*0|Minor Illusion*0|Prestidigitation*0|Toll the Dead*0|Message*0|Sleep*1|Faerie Fire*1|Healing Word*1|Shield*1|Charm Person*1|Suggestion*2|Invisibility*2	Crossbow, Light|Dagger|Crossbow, hand	4-7	goofy_franklin
281719	High Elf	Criminal	2018-10-16T09:00:09Z	Fighter 1|Rogue 4	Fighter|Rogue	|Swashbuckler	5	Defensive Duelist	40	20	8	20	14	10	10	13		Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Deception	Longbow|Rapier|Crossbow, light		10 16 18		NA	NA	Elf		Longbow|Rapier|Crossbow, Light	4-7	friendly_newton
30f46e	Human	Knight	2018-08-16T21:54:21Z	Fighter 4|Mystic 1	Fighter|Mystic	Battle Master|Order of the Immortal	5	Polearm Master|Sentinel	53	15	16	9	16	13	9	10		Athletics|Arcana|Perception|Intimidation|Persuasion	Glaive|Greatsword|Handaxe		08 16 18		NA	NA	Human		Glaive|Greatsword|Handaxe	4-7	pedantic_minsky
5ed315	Goliath	Custom	2018-09-09T17:01:00Z	Barbarian 2|Bard 3	Barbarian|Bard	|College of Lore	5		73	20	20	20	20	6	8	13		Athletics|Acrobatics|Stealth|Investigation|Insight|Perception|Survival|Intimidation|Performance		Friends*0|Light*0|Longstrider*1|Disguise Self*1|Cure Wounds*1|Feather Fall*1|Enhance Ability*2|Silence*2	09 09 18		NA	NA	Goliath	Friends*0|Light*0|Longstrider*1|Disguise Self*1|Cure Wounds*1|Feather Fall*1|Enhance Ability*2|Silence*2		4-7	amazing_chaum
813ec1	Tiefling	Acolyte	2018-11-25T19:19:39Z	Monk 4|Wizard 1	Monk|Wizard	Way of the Four Elements|	5		27	13	15	15	10	14	13	10		Athletics|Acrobatics|Religion|Insight	Quarterstaff|Dart|Unarmed Strike	Chill Touch*0|Fire Bolt*0|Ray Of Frost*0|Burning Hands*1|Fog Cloud*1	11 25 18		NA	NA	Tiefling	Chill Touch*0|Fire Bolt*0|Ray of Frost*0|Burning Hands*1|Fog Cloud*1	Quarterstaff|Dart|Unarmed Strike	4-7	focused_dijkstra
193697	Half-Elf	Acolyte	2018-10-07T17:32:29Z	Cleric 4|Warlock 1	Cleric|Warlock	Life Domain|The Celestial	5	Inspiring Leader	41	17	8	12	14	10	16	16		History|Investigation|Religion|Insight|Medicine|Perception	Mace|Crossbow, light	Guidance*0|Spare The Dying*0|Word Of Radiance*0|Light*0|Sacred Flame*0|Bless*1|Cure Wounds*1|Healing Word*1|Lesser Restoration*2|Spiritual Weapon*2	10 07 18		NA	NA	Half-Elf	Guidance*0|Spare the Dying*0|Word of Radiance*0|Light*0|Sacred Flame*0|Bless*1|Cure Wounds*1|Healing Word*1|Lesser Restoration*2|Spiritual Weapon*2	Mace|Crossbow, Light	4-7	nervous_kirch
cbe2e2	Dark Elf	Charlatan	2019-01-14T01:05:55Z	Sorcerer 4|Monk 1	Sorcerer|Monk	Draconic Bloodline|	5	War Caster	33	17	8	17	12	10	13	15	true neutral	Sleight of Hand|Perception|Deception|Intimidation|Persuasion	Sling|Quarterstaff	True Strike > Ray Of Frost*0|Minor Illusion*0|Blade Ward*0|Poison Spray*0|Fire Bolt*0|Shield*1|Charm Person > Magic Missile *1|False Life*1|Comprehend Languages*1|Alter Self*2|Scorching Ray*2|Enhance Abilities > Mirror Image*2	01 13 19	NN	N	N	Elf	Ray of Frost*0|Minor Illusion*0|Blade Ward*0|Poison Spray*0|Fire Bolt*0|Shield*1|Magic Missile*1|False Life*1|Comprehend Languages*1|Alter Self*2|Scorching Ray*2	Sling|Quarterstaff	4-7	determined_roentgen
9b2cd3	Human	Folk Hero	2018-05-02T20:24:29Z	Ranger 2|Warlock 3	Ranger|Warlock	|The Archfey	5		36	16	11	16	13	9	14	15		Stealth|Nature|Animal Handling|Perception|Survival	Handaxe|Handaxe|Longbow		05 02 18		NA	NA	Human		Handaxe|Longbow	4-7	crazy_blackwell
ea29c6	Dragonborn	Mercenary Veteran	2018-04-17T11:24:21Z	Fighter 2|Warlock 3	Fighter|Warlock	|The Hexblade	5		41	18	17	12	14	8	10	14		Athletics|Acrobatics|Intimidation|Persuasion	Morningstar|Crossbow, light		04 17 18		NA	NA	Dragonborn		Morningstar|Crossbow, Light	4-7	flamboyant_kowalevski
ea551b	Half-Orc	Far Traveler	2018-05-04T18:13:29Z	Druid 2|Monk 3	Druid|Monk	Circle of the Moon|Way of Shadow	5		43	17	13	16	16	10	16	13		Religion|Insight|Medicine|Perception|Intimidation	Spear|Scimitar		05 04 18		NA	NA	Half-Orc		Spear|Scimitar	4-7	festive_carson
c42383	Goliath	Sailor	2018-05-12T16:16:06Z	Fighter 1|Barbarian 4	Fighter|Barbarian	|Path of the Battlerager	5	Dual Wielder	60	18	16	12	14	10	10	14		Athletics|Perception|Survival|Intimidation	Battleaxe|Battleaxe|Handaxe		05 12 18		NA	NA	Goliath		Battleaxe|Handaxe	4-7	frosty_greider
07469b	Half-Orc	Clan Crafter	2018-05-11T09:04:55Z	Paladin 4|Sorcerer 1	Paladin|Sorcerer	Oath of Devotion|Divine Soul	5	Shield Master	42	19	16	10	14	10	12	14		Athletics|History|Insight|Intimidation|Persuasion	Warhammer	Mending (1min)*0|Thaumaturgy (A,NC:1m)*0|Booming Blade (A)*0|Guidance (A,C:1m)*0|Cure Wounds (A) [+1d8]*1|Longstrider (A,NC:1h) [+1]*1|Sanctuary (B,NC:1m)*1|Healing Word (B) [+1d4]*1|Shield (R,NC:1r)*1|Divine Favor (B,C:1m)*1|Bless (A,C:1m) [+1]*1|Shield of Faith (B,C:10m)*1|Thunderous Smite (B,C:1m)*1	05 11 18		NA	NA	Half-Orc	Mending*0|Thaumaturgy*0|Booming Blade*0|Guidance*0|Cure Wounds*1|Longstrider*1|Sanctuary*1|Healing Word*1|Shield*1|Divine Favor*1|Bless*1|Shield of Faith*1|Thunderous Smite*1	Warhammer	4-7	frosty_mahavira
428cf7	Human	Soldier	2018-10-13T13:47:59Z	Fighter 1|Warlock 3	Fighter|Warlock	|The Hexblade	4	Polearm Master	33	16	10	13	14	10	12	16	CG	Athletics|Acrobatics|Perception|Survival|Intimidation	Glaive	Eldritch Blast*0|Mage Hand*0|Shield *1|Hex*1|Misty Step*2|Mirror Image*2	10 13 18	CG	G	C	Human	Eldritch Blast*0|Mage Hand*0|Shield*1|Hex*1|Misty Step*2|Mirror Image*2	Glaive	4-7	festive_kalam
a8afd6	Tiefling	Urban Bounty Hunter	2018-07-26T17:19:32Z	Fighter 3|Barbarian 1	Fighter|Barbarian	Battle Master|	4		37	16	15	10	14	9	12	15		Insight|Perception|Intimidation|Persuasion	Longbow|Greatsword|Trident|Handaxe|Sword Of Vengeance		07 26 18		NA	NA	Tiefling		Longbow|Greatsword|Trident|Handaxe	4-7	bold_solomon
0e3614	Tiefling	Charlatan	2018-09-18T07:08:32Z	Warlock 2|Sorcerer 2	Warlock|Sorcerer	The Fiend|Divine Soul	4		35	12	10	13	14	9	12	17		Sleight of Hand|Arcana|Investigation|Deception	Crossbow, light|Dagger	Inflict Wounds*1	09 18 18		NA	NA	Tiefling	Inflict Wounds*1	Crossbow, Light|Dagger	4-7	suspicious_easley
c55bf8	Tiefling	Urchin	2018-12-29T11:11:45Z	Rogue 3|Warlock 1	Rogue|Warlock	Inquisitive|Raven Queen	4		28	13	9	15	10	14	10	13		Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception	Rapier|Shortbow|Dagger		12 29 18		NA	NA	Tiefling		Rapier|Shortbow|Dagger	4-7	hopeful_dubinsky
3c808a	Human	Entertainer	2018-09-26T15:02:57Z	Monk 3|Rogue 1	Monk|Rogue	Way of Shadow|	4		31	15	10	18	14	8	13	17		Acrobatics|Sleight of Hand|Stealth|Deception|Performance	Dagger|Dart|Unarmed strike|Net		09 26 18		NA	NA	Human		Dagger|Dart|Unarmed Strike|Net	4-7	elegant_driscoll
7bc425	Human	Entertainer	2018-08-01T11:04:38Z	Cleric 1|Bard 3	Cleric|Bard	Life Domain|College of Lore	4	Magic Initiate	35	18	8	10	16	10	13	16		Acrobatics|Arcana|Investigation|Insight|Perception|Deception|Intimidation|Performance|Persuasion	Mace|Crossbow, light	Mending (MI)*0|Create Bonfire (MI)*0|Guidance (Cleric)*0|Spare the Dying (Cleric)*0|Toll the Dead (Cleric)*0|Minor Illusion*0|Mage Hand*0|Bless (Cleric - Life)*1|Cure Wounds (Cleric - Life)*1|Sanctuary (Cleric)*1|Purify Food and Drink (Cleric)*1|Goodberry (MI)*1|Thunder Wave*1|Healing Word*1|Unseen Servant*1|Dissonant Whispers*1|Suggestion*2|Heat Metal*2	08 01 18		NA	NA	Human	Mending*0|Create Bonfire*0|Guidance*0|Spare the Dying*0|Toll the Dead*0|Minor Illusion*0|Mage Hand*0|Cure Wounds*1|Sanctuary*1|Purify Food and Drink*1|Goodberry*1|Thunderwave*1|Healing Word*1|Unseen Servant*1|Dissonant Whispers*1|Suggestion*2|Heat Metal*2	Mace|Crossbow, Light	4-7	ecstatic_rosalind
4bc2d4	Lightfoot Halfling	Urban Bounty Hunter	2018-06-28T10:43:56Z	Fighter 2|Monk 2	Fighter|Monk	|	4		30	16	8	17	12	10	15	12		Acrobatics|Stealth|Insight|Perception	Longbow|Whip|Whip|Handaxe		06 28 18		NA	NA	Halfling		Longbow|Whip|Handaxe	4-7	vibrant_bassi
35d2bf	Human	Soldier	2018-11-11T16:26:30Z	Fighter 3|Rogue 1	Fighter|Rogue	Champion|	4	Sharpshooter	31	16	14	15	12	10	10	13		Athletics|Acrobatics|Stealth|Investigation|Perception|Intimidation	Glaive|Handaxe|Longbow|Shortsword		11 11 18		NA	NA	Human		Glaive|Handaxe|Longbow|Shortsword	4-7	trusting_nobel
2df1b5	Tabaxi	Criminal	2018-11-01T03:50:20Z	Bard 3|Warlock 1	Bard|Warlock	College of Glamour|The Seeker	4		32	14	8	16	12	8	14	16		Acrobatics|Sleight of Hand|Stealth|Insight|Perception|Deception|Persuasion	Rapier|Dagger|Claws		10 31 18		NA	NA	Tabaxi		Rapier|Dagger	4-7	eloquent_snyder
a60d8f	Half-Orc	Barbarian Tribe Member	2018-06-28T23:57:18Z	Barbarian 1|Fighter 3	Barbarian|Fighter	|Samurai	4		54	18	18	16	16	13	11	12		Athletics|Animal Handling|Insight|Perception|Survival|Intimidation	Handaxe|Javelin|Battleaxe		06 28 18		NA	NA	Half-Orc		Handaxe|Javelin|Battleaxe	4-7	cool_boyd
305bcc	Lightfoot Halfling	Urban Bounty Hunter	2018-07-01T07:42:59Z	Fighter 2|Rogue 2	Fighter|Rogue	|	4		34	14	8	16	14	10	12	15	Chaotic Good	Acrobatics|Stealth|Perception|Survival|Persuasion	Rapier|Shortsword|Dagger|Crossbow, hand		07 01 18	CG	G	C	Halfling		Rapier|Shortsword|Dagger|Crossbow, hand	4-7	dazzling_swartz
26f2cb	Half-Elf	Faction Agent	2018-09-22T09:43:55Z	Cleric 1|Bard 3	Cleric|Bard	Life Domain|College of Lore	4		35	18	8	10	16	10	14	17		History|Investigation|Nature|Insight|Medicine|Perception|Survival|Deception|Performance|Persuasion	Crossbow, light|Dagger	Guidance (Cleric)*0|Toll the Dead (Cleric)*0|Light (Cleric)*0|Minor Illusion*0|Mage Hand*0|Bless (Cleric - Life)*1|Cure Wounds (Cleric - Life)*1|Sanctuary (Cleric)*1|Healing Word (Cleric)*1|Find Familiar*1|Thunder Wave*1|Dissonant Whispers*1|Unseen Servant*1|Suggestion*2|Heat Metal*2	09 22 18		NA	NA	Half-Elf	Guidance*0|Toll the Dead*0|Light*0|Minor Illusion*0|Mage Hand*0|Cure Wounds*1|Sanctuary*1|Healing Word*1|Find Familiar*1|Thunderwave*1|Dissonant Whispers*1|Unseen Servant*1|Suggestion*2|Heat Metal*2	Crossbow, Light|Dagger	4-7	blissful_dirac
1e5936	Human	Charlatan	2018-10-20T01:50:42Z	Rogue 2|Warlock 2	Rogue|Warlock	|The Hexblade	4	Actor	31	17	9	18	14	12	12	16		Acrobatics|Sleight of Hand|Stealth|Investigation|Deception|Performance|Persuasion	Rapier|Shortbow|Dagger	Eldritch Blast *0|Green Flame Blade*0|Shield *1|Protection From Good and Evil*1|Healing Elixer*1	10 19 18		NA	NA	Human	Eldritch Blast*0|Green-Flame Blade*0|Shield*1|Protection from Evil and Good*1|Healing Word*1	Rapier|Shortbow|Dagger	4-7	frosty_gagarin
d61656	Human	Custom	2018-06-18T10:53:15Z	Monk 1|Wizard 3	Monk|Wizard	|Bladesinging	4	Resilient	25	14	8	16	14	16	13	8		Acrobatics|Stealth|Arcana|History|Investigation|Perception	Shortsword|Katana|Unarmed strike	Fire Bolt*0|Message*0|Create Bonfire*0	06 18 18		NA	NA	Human	Fire Bolt*0|Message*0|Create Bonfire*0	Shortsword|Unarmed Strike	4-7	gracious_maxwell
23bffb	Human	Far Traveler	2018-04-07T15:22:46Z	Druid 2|Bard 2	Druid|Bard	Circle of the Moon|	4		33	15	11	15	13	9	16	14		Nature|Animal Handling|Insight|Medicine|Perception	Scimitar		04 07 18		NA	NA	Human		Scimitar	4-7	objective_brown
bee115	Tosculi	Mercenary Veteran	2018-04-16T21:33:57Z	Revised Ranger 3|Wizard 1	Revised Ranger|Wizard	Beast Conclave|	4		30	17	10	14	13	17	10	10	Chaotic Neutral	Athletics|Stealth|Animal Handling|Perception|Survival|Persuasion	Shortsword|Longbow	Absorb Elements*1	04 16 18	CN	N	C		Absorb Elements*1	Shortsword|Longbow	4-7	zen_nobel
c42383	Goblin	Charlatan	2019-01-06T19:00:00Z	Rogue 2|Bard 1	Rogue|Bard	|	3		24	12	10	14	15	8	13	15		Sleight of Hand|Stealth|Investigation|Insight|Deception|Intimidation|Persuasion	Shortsword|Shortbow|Dagger		01 06 19		NA	NA	Goblin		Shortsword|Shortbow|Dagger	1-3	frosty_greider
d99391	Human	Soldier	2018-10-13T13:45:59Z	Fighter 1|Warlock 2	Fighter|Warlock	|The Hexblade	3	War Caster	26	18	10	13	14	10	12	16	CG	Athletics|Acrobatics|Perception|Survival|Intimidation	Longsword	Eldritch Blast*0|Mage Hand*0|Shield*1|Hellish Rebuke*1|Cause Fear*1	10 13 18	CG	G	C	Human	Eldritch Blast*0|Mage Hand*0|Shield*1|Hellish Rebuke*1|Cause Fear*1	Longsword	1-3	keen_cohen
7ed03c	Human Variant	Outlander	2018-07-15T05:06:57Z	Fighter 1|Rogue 2	Fighter|Rogue	|	3	Dual Wielder	29	17	12	18	14	14	16	9		Athletics|Acrobatics|Stealth|Insight|Perception|Survival	Rapier X3|Light Crossbow |Dagger X6|Crossbow, heavy|Crossbow, hand|Scimitar|Shortsword|Shortsword +1|Dagger +2		07 14 18		NA	NA	Human		Rapier|Dagger|Crossbow, Heavy|Crossbow, hand|Scimitar|Shortsword	1-3	sharp_benz
434fb0	Human	Charlatan	2018-11-04T18:22:58Z	Sorcerer 2|Warlock 1	Sorcerer|Warlock	Shadow Magic|The Fiend	3	War Caster	21	15	8	13	15	10	12	16		Sleight of Hand|Arcana|Insight|Deception|Persuasion	Dagger|Dagger		11 04 18		NA	NA	Human		Dagger	1-3	hungry_lamport
87e61e	Human	Acolyte	2018-06-03T01:10:01Z	Barbarian 1|Druid 2	Barbarian|Druid	|Circle of the Moon	3	Mounted Combatant	25	11	13	10	13	8	16	14		Acrobatics|Religion|Animal Handling|Insight|Perception	Lance|Handaxe|Javelin		06 02 18		NA	NA	Human		Lance|Handaxe|Javelin	1-3	upbeat_mclean
543a4c	Human	Urchin	2018-07-16T06:06:52Z	Rogue 2|Fighter 1	Rogue|Fighter	|	3	Skulker	25	14	10	16	8	12	13	16	Chaotic Neutral	Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Persuasion	Rapier|Shortbow|Dagger|Terminus Greatsword|Terminus Greatsword (non organic)		07 15 18	CN	N	C	Human		Rapier|Shortbow|Dagger|Greatsword	1-3	practical_lumiere
